student_id,cgpa,branch,college_tier,python_skill,dsa_skill,ml_skill,web_dev_skill,coding_score,communication_score,aptitude_score,internships,projects,backlogs,resume_score,skill_score,placed,company_type,job_role,salary_lpa,placement_status
S7287,8.28,EEE,1,0,1,1,0,14.8,6.4,63.1,3,6,1,103.2,2,1,Mid-size,Data Scientist,53.81,Placed
S7288,5.18,IT,2,0,0,1,0,78.0,7.4,67.4,1,5,0,68.8,1,1,Startup,Software Engineer,44.35,Placed
S7289,5.2,ECE,2,1,0,0,1,92.6,6.0,65.4,0,4,0,60.0,2,1,Mid-size,Analyst,65.34,Placed
S7290,9.5,IT,3,1,1,0,1,48.9,9.1,97.7,0,3,1,75.4,3,1,MNC,Software Engineer,78.39,Placed
S7291,7.47,IT,3,1,0,0,0,72.7,8.3,57.4,1,1,0,45.5,1,0,Not Placed,Not Placed,0.0,Not Placed
S7292,8.89,Civil,2,1,1,0,0,53.5,9.8,53.1,1,1,1,65.6,2,1,Mid-size,Software Engineer,61.22,Placed
S7293,5.11,IT,1,1,0,0,0,67.8,4.3,90.2,1,4,0,57.3,1,1,Startup,Software Engineer,42.26,Placed
S7294,7.08,CSE,3,1,1,0,0,29.8,7.8,50.9,1,3,1,69.6,2,1,MNC,Analyst,72.85,Placed
S7295,9.54,EEE,2,1,1,1,1,89.7,9.2,56.0,2,6,0,121.3,4,1,Mid-size,Web Developer,56.59,Placed
S7296,9.48,ECE,2,1,0,0,0,13.5,8.9,92.2,1,1,1,54.5,1,1,Startup,Analyst,51.19,Placed
S7297,8.81,Mechanical,1,1,1,0,1,13.2,9.3,53.6,1,1,0,77.4,3,1,MNC,Analyst,88.35,Placed
S7298,6.62,EEE,3,0,1,0,0,88.1,8.0,45.2,0,3,0,49.7,1,0,Not Placed,Not Placed,0.0,Not Placed
S7299,6.99,Civil,2,1,0,0,0,86.0,8.5,47.1,0,4,1,55.4,1,1,Startup,Analyst,44.05,Placed
S7300,7.63,ECE,2,1,0,0,0,10.4,6.1,42.7,0,1,0,37.3,1,0,Not Placed,Not Placed,0.0,Not Placed
S7301,9.3,IT,1,1,0,0,1,89.0,6.1,80.2,0,3,1,54.5,2,1,MNC,Analyst,82.09,Placed
S7302,6.31,EEE,1,0,1,1,0,18.0,8.8,67.8,0,4,0,61.7,2,1,Mid-size,Data Scientist,56.95,Placed
S7303,7.3,ECE,2,1,0,0,0,46.2,9.0,82.8,0,1,2,40.0,1,0,Not Placed,Not Placed,0.0,Not Placed
S7304,8.02,EEE,1,1,1,1,0,82.2,8.8,52.4,0,3,0,73.0,3,1,Top Tech,Software Engineer,111.96,Placed
S7305,6.23,CSE,3,0,1,0,1,6.8,6.9,49.6,1,2,0,62.8,2,1,Mid-size,Software Engineer,49.09,Placed
S7306,9.86,CSE,3,0,1,1,0,30.9,5.8,97.0,0,5,0,64.1,2,1,Mid-size,Software Engineer,49.44,Placed
S7307,8.23,CSE,1,0,0,0,1,48.6,5.0,77.8,0,4,0,44.4,1,1,Startup,Software Engineer,45.98,Placed
S7308,5.33,Civil,2,1,0,1,0,49.5,7.1,77.8,1,5,0,74.9,2,1,MNC,Data Scientist,85.49,Placed
S7309,9.92,CSE,2,0,0,1,0,77.9,9.8,75.4,1,4,0,67.6,1,1,Startup,Web Developer,52.45,Placed
S7310,7.28,ECE,1,0,1,0,1,30.6,8.0,90.8,1,2,0,65.6,2,1,MNC,Web Developer,85.05,Placed
S7311,6.35,IT,2,0,1,1,0,66.1,8.8,68.2,0,3,0,56.9,2,1,MNC,Software Engineer,73.33,Placed
S7312,8.13,Mechanical,1,1,1,0,0,7.8,5.8,75.8,0,1,2,40.5,2,1,MNC,Software Engineer,68.53,Placed
S7313,5.22,Civil,3,1,1,1,0,88.2,8.3,90.7,1,3,0,79.6,3,1,MNC,Analyst,71.16,Placed
S7314,8.37,EEE,1,1,1,0,1,9.9,6.7,77.8,1,3,0,78.6,3,1,MNC,Data Scientist,82.18,Placed
S7315,8.52,Mechanical,1,0,1,1,0,7.3,9.1,76.1,0,5,0,75.7,2,1,MNC,Software Engineer,76.96,Placed
S7316,7.69,ECE,3,1,0,0,0,85.1,4.5,86.2,1,5,0,56.5,1,1,Startup,Software Engineer,45.21,Placed
S7317,7.89,EEE,1,1,1,0,0,68.5,5.9,68.5,0,5,1,65.7,2,1,MNC,Data Scientist,84.64,Placed
S7318,7.69,Mechanical,1,0,1,0,0,96.0,6.8,87.6,0,4,0,49.9,1,1,Startup,Web Developer,43.62,Placed
S7319,5.31,EEE,1,1,1,1,0,22.7,7.2,69.1,1,6,0,87.7,3,1,Mid-size,Data Scientist,55.1,Placed
S7320,9.75,CSE,2,0,0,0,0,36.9,9.6,77.3,1,2,0,51.4,0,1,Startup,Data Scientist,44.19,Placed
S7321,6.88,ECE,1,1,1,1,1,61.5,8.2,66.5,3,3,2,105.9,4,1,MNC,Software Engineer,95.18,Placed
S7322,9.24,ECE,2,0,1,0,0,23.5,5.4,58.0,0,6,0,58.8,1,1,Startup,Analyst,45.54,Placed
S7323,6.52,EEE,2,0,1,1,0,42.8,8.5,65.0,0,5,0,69.0,2,1,MNC,Data Scientist,87.26,Placed
S7324,7.52,EEE,1,1,0,0,0,14.8,6.6,80.6,1,6,0,68.4,1,1,Startup,Software Engineer,47.67,Placed
S7325,9.51,Civil,1,0,0,0,0,64.8,4.9,60.8,3,6,0,75.4,0,1,Startup,Software Engineer,49.27,Placed
S7326,9.76,CSE,3,1,0,0,1,99.0,6.5,51.1,2,1,0,64.3,2,1,Mid-size,Web Developer,68.15,Placed
S7327,6.63,IT,2,0,1,1,0,1.9,9.8,90.0,2,4,1,87.0,2,1,Mid-size,Analyst,69.53,Placed
S7328,5.62,EEE,2,1,1,0,0,43.1,8.3,75.8,3,1,0,82.1,2,1,Mid-size,Web Developer,58.09,Placed
S7329,9.8,Mechanical,2,1,0,0,0,45.7,6.0,43.3,3,6,0,84.8,1,1,Startup,Web Developer,52.08,Placed
S7330,9.94,CSE,1,1,0,0,0,83.9,8.6,43.8,1,5,0,71.7,1,1,Startup,Software Engineer,40.07,Placed
S7331,5.52,Mechanical,1,1,0,1,1,63.7,7.9,80.0,0,1,0,54.0,3,1,Mid-size,Analyst,62.97,Placed
S7332,8.73,IT,3,1,0,0,0,99.4,7.7,55.1,3,2,1,73.0,1,1,Startup,Data Scientist,45.45,Placed
S7333,6.01,Mechanical,2,0,0,0,0,26.3,7.7,56.3,1,5,1,54.7,0,0,Not Placed,Not Placed,0.0,Not Placed
S7334,8.45,IT,2,0,0,0,1,83.9,4.8,59.4,2,2,1,57.3,1,1,Startup,Analyst,48.2,Placed
S7335,7.15,EEE,2,0,0,1,1,76.6,7.0,77.3,2,5,2,89.3,2,1,MNC,Web Developer,87.89,Placed
S7336,6.94,IT,1,0,1,0,1,72.2,6.7,76.9,1,1,0,53.6,2,1,Mid-size,Analyst,60.48,Placed
S7337,6.66,Mechanical,1,1,1,0,0,62.3,10.0,57.6,0,3,0,69.1,2,1,MNC,Data Scientist,71.84,Placed
S7338,7.19,IT,3,0,0,0,1,65.1,9.0,95.3,1,2,0,57.4,1,1,Startup,Web Developer,53.66,Placed
S7339,7.2,CSE,1,1,0,0,1,68.4,6.7,72.1,0,2,0,48.6,2,1,MNC,Software Engineer,75.96,Placed
S7340,9.93,ECE,2,1,0,0,0,65.1,8.2,72.1,3,5,0,93.0,1,1,Startup,Web Developer,40.08,Placed
S7341,5.98,EEE,1,1,1,1,0,86.5,8.9,90.9,0,5,0,83.4,3,1,Top Tech,Analyst,118.33,Placed
S7342,8.91,ECE,3,1,1,0,0,47.0,4.9,45.9,0,2,0,44.7,2,1,MNC,Software Engineer,83.37,Placed
S7343,5.69,CSE,1,1,1,0,0,7.2,7.9,61.8,3,4,0,95.1,2,1,MNC,Software Engineer,70.96,Placed
S7344,8.42,EEE,3,1,0,0,0,83.5,7.1,75.3,0,6,1,58.3,1,0,Not Placed,Not Placed,0.0,Not Placed
S7345,8.32,EEE,3,1,1,0,1,99.7,7.7,71.7,1,5,0,83.7,3,1,MNC,Web Developer,73.2,Placed
S7346,8.2,CSE,2,1,1,0,0,6.1,8.2,78.9,1,2,1,67.3,2,1,MNC,Software Engineer,77.01,Placed
S7347,5.28,CSE,3,0,0,0,1,7.5,8.3,70.4,0,5,0,57.1,1,1,Startup,Analyst,39.08,Placed
S7348,8.68,Mechanical,1,0,0,0,0,3.4,9.1,45.8,2,2,0,60.6,0,1,Startup,Software Engineer,42.52,Placed
S7349,8.79,Civil,3,0,0,0,1,79.1,5.5,58.9,0,5,0,52.4,1,1,Startup,Analyst,38.84,Placed
S7350,9.37,Mechanical,1,1,1,0,0,48.5,5.5,93.3,0,1,0,38.5,2,1,MNC,Analyst,65.62,Placed
S7351,7.7,IT,3,0,0,0,1,84.4,6.7,57.1,0,5,0,51.5,1,1,Startup,Software Engineer,47.01,Placed
S7352,5.45,ECE,1,1,1,1,0,42.5,5.4,42.2,1,3,0,74.1,3,1,MNC,Software Engineer,69.97,Placed
S7353,5.19,ECE,3,1,0,0,1,4.6,8.6,41.5,0,5,0,66.2,2,0,Not Placed,Not Placed,0.0,Not Placed
S7354,7.19,Mechanical,3,1,1,0,1,98.0,6.2,43.9,1,2,0,68.2,3,1,MNC,Software Engineer,95.5,Placed
S7355,8.47,Mechanical,2,1,1,1,1,65.1,9.7,42.5,1,6,0,113.4,4,1,MNC,Web Developer,97.94,Placed
S7356,8.96,EEE,3,1,0,0,0,64.1,8.7,44.3,1,5,0,76.1,1,1,Startup,Web Developer,50.33,Placed
S7357,8.74,Civil,1,0,0,0,1,99.7,8.9,65.5,1,1,0,47.1,1,1,Startup,Software Engineer,45.43,Placed
S7358,9.51,IT,2,0,0,0,1,40.6,4.7,57.9,0,5,0,44.3,1,1,Startup,Web Developer,45.46,Placed
S7359,8.66,Civil,1,1,0,0,1,96.6,8.8,50.0,3,5,0,97.9,2,1,Mid-size,Web Developer,74.16,Placed
S7360,9.51,EEE,3,1,0,0,0,84.2,8.7,68.4,0,5,0,56.4,1,1,Startup,Analyst,45.93,Placed
S7361,7.11,CSE,2,1,0,0,1,54.0,5.5,90.4,1,5,0,74.7,2,1,Mid-size,Web Developer,68.06,Placed
S7362,8.91,CSE,1,1,1,0,0,9.5,7.0,75.0,0,1,1,46.9,2,1,Mid-size,Data Scientist,56.64,Placed
S7363,6.95,EEE,2,1,0,1,0,77.1,8.7,51.1,0,4,0,63.2,2,1,MNC,Software Engineer,70.97,Placed
S7364,6.91,EEE,2,1,0,0,0,74.8,6.9,90.6,0,4,0,54.4,1,1,Startup,Analyst,46.44,Placed
S7365,7.18,IT,1,1,1,0,0,4.4,8.2,79.0,2,4,0,80.4,2,1,MNC,Data Scientist,68.43,Placed
S7366,9.92,ECE,2,1,1,0,1,55.8,7.2,48.3,1,6,0,92.6,3,1,MNC,Data Scientist,81.19,Placed
S7367,6.86,IT,3,1,1,1,0,98.0,9.3,51.9,0,2,1,65.7,3,1,Mid-size,Analyst,65.21,Placed
S7368,9.72,Mechanical,3,1,1,0,1,84.7,4.0,64.5,0,5,0,68.9,3,1,MNC,Software Engineer,65.62,Placed
S7369,9.55,Mechanical,2,1,0,1,0,91.8,5.3,82.2,0,5,0,59.4,2,1,MNC,Software Engineer,79.74,Placed
S7370,9.27,CSE,3,1,0,0,1,60.2,8.8,86.5,0,4,0,67.5,2,1,MNC,Analyst,70.53,Placed
S7371,8.73,IT,2,1,0,0,1,78.9,7.5,62.0,0,1,0,42.9,2,1,MNC,Data Scientist,92.33,Placed
S7372,5.02,CSE,1,1,0,1,1,92.5,4.3,62.1,0,5,0,63.0,3,1,MNC,Web Developer,83.92,Placed
S7373,9.57,CSE,3,0,1,0,0,51.8,7.2,94.1,1,1,1,46.5,1,1,Startup,Web Developer,46.13,Placed
S7374,6.25,Mechanical,1,0,1,0,1,89.3,8.8,92.7,2,5,0,93.4,2,1,Mid-size,Software Engineer,69.49,Placed
S7375,5.81,CSE,2,1,0,1,0,16.0,7.7,94.2,1,1,3,58.5,2,0,Not Placed,Not Placed,0.0,Not Placed
S7376,5.4,CSE,1,0,1,0,1,67.1,9.1,71.1,2,3,0,77.4,2,1,MNC,Software Engineer,87.91,Placed
S7377,9.09,Civil,3,1,1,0,1,45.9,6.5,67.3,2,5,0,99.0,3,1,Mid-size,Analyst,75.64,Placed
S7378,7.34,CSE,3,1,1,0,0,75.7,7.5,65.7,1,2,0,60.7,2,1,MNC,Software Engineer,70.29,Placed
S7379,6.44,IT,2,1,1,0,0,38.2,7.1,58.2,1,2,0,59.0,2,1,MNC,Web Developer,80.04,Placed
S7380,8.76,IT,1,1,1,0,0,64.7,9.9,83.9,1,6,0,84.9,2,1,Mid-size,Software Engineer,50.24,Placed
S7381,7.67,EEE,1,0,1,0,0,43.5,8.6,52.1,1,6,0,74.1,1,1,Startup,Analyst,42.65,Placed
S7382,5.57,Civil,3,1,1,0,0,39.5,8.0,62.0,0,6,1,72.9,2,1,Mid-size,Software Engineer,65.73,Placed
S7383,9.12,CSE,3,0,0,0,1,90.0,9.7,86.2,0,2,0,52.8,1,1,Startup,Web Developer,53.75,Placed
S7384,6.44,ECE,2,0,0,0,1,74.8,8.8,95.5,0,5,0,58.2,1,1,Startup,Data Scientist,39.75,Placed
S7385,5.06,IT,1,1,1,0,0,93.9,6.6,87.7,2,5,1,83.8,2,1,MNC,Web Developer,75.68,Placed
S7386,9.36,ECE,3,0,1,1,1,3.9,7.5,82.0,2,2,1,84.4,3,1,MNC,Data Scientist,87.81,Placed
S7387,7.11,Mechanical,2,1,0,0,0,49.4,9.5,70.8,3,3,3,79.4,1,1,Startup,Analyst,53.09,Placed
S7388,9.06,EEE,1,1,1,1,1,10.5,6.8,63.7,0,2,1,68.4,4,1,Mid-size,Data Scientist,65.68,Placed
S7389,9.18,CSE,1,1,1,0,1,10.0,8.3,85.8,3,1,0,93.9,3,1,Mid-size,Analyst,73.96,Placed
S7390,9.84,Mechanical,1,0,1,1,0,90.8,9.8,69.8,0,3,0,63.8,2,1,Mid-size,Web Developer,51.84,Placed
S7391,9.92,EEE,2,1,1,0,0,3.6,6.5,67.6,0,6,2,70.1,2,0,Not Placed,Not Placed,0.0,Not Placed
S7392,5.88,EEE,3,1,0,1,1,3.0,9.2,82.3,0,4,0,79.7,3,1,Mid-size,Software Engineer,65.35,Placed
S7393,9.85,IT,1,1,1,1,0,78.2,9.1,42.3,1,5,2,88.1,3,1,Top Tech,Web Developer,94.54,Placed
S7394,6.36,Mechanical,1,1,0,0,0,60.4,7.7,71.3,0,4,0,51.8,1,1,Startup,Analyst,37.92,Placed
S7395,5.71,Mechanical,2,1,0,0,1,31.0,6.1,86.1,2,3,0,73.7,2,1,Mid-size,Software Engineer,65.65,Placed
S7396,5.4,Civil,3,1,0,0,0,66.2,7.4,82.2,1,6,0,67.3,1,1,Startup,Software Engineer,47.06,Placed
S7397,7.87,IT,3,1,1,0,0,31.1,4.6,56.6,1,3,0,56.1,2,1,MNC,Web Developer,85.73,Placed
S7398,8.15,Civil,3,0,0,1,0,18.0,8.4,43.9,2,1,0,58.6,1,1,Startup,Analyst,42.87,Placed
S7399,8.74,IT,3,0,0,1,0,20.3,8.0,89.0,1,6,0,76.8,1,1,Startup,Web Developer,50.78,Placed
S7400,5.44,Mechanical,3,1,0,0,0,3.1,6.1,41.1,1,3,0,57.7,1,0,Not Placed,Not Placed,0.0,Not Placed
S7401,9.68,IT,2,0,0,0,0,69.2,9.4,95.1,2,2,0,54.1,0,1,Startup,Web Developer,44.62,Placed
S7402,7.2,Mechanical,3,0,1,0,1,69.8,7.3,89.7,0,6,0,76.0,2,1,MNC,Web Developer,68.54,Placed
S7403,9.23,Civil,3,0,1,1,0,45.3,6.0,84.6,1,5,0,77.2,2,1,MNC,Software Engineer,84.63,Placed
S7404,6.24,ECE,1,0,1,1,1,92.5,8.4,88.2,0,6,0,88.6,3,1,MNC,Analyst,78.58,Placed
S7405,5.75,IT,3,1,0,0,0,86.8,4.9,99.0,0,4,0,43.4,1,1,Startup,Software Engineer,40.32,Placed
S7406,9.59,ECE,1,0,1,0,1,28.6,8.6,40.2,2,2,1,75.7,2,1,MNC,Web Developer,86.83,Placed
S7407,9.41,CSE,2,1,1,0,0,35.2,8.6,55.0,0,5,0,71.3,2,1,Mid-size,Web Developer,66.15,Placed
S7408,8.19,CSE,2,0,0,0,1,15.0,8.5,46.1,1,5,0,73.0,1,1,Startup,Data Scientist,39.73,Placed
S7409,5.52,IT,2,0,0,1,1,51.5,8.8,55.3,1,6,0,85.9,2,1,Mid-size,Analyst,73.39,Placed
S7410,9.09,Civil,3,1,1,1,0,67.7,4.2,68.1,3,5,1,93.0,3,1,MNC,Data Scientist,73.2,Placed
S7411,9.78,ECE,3,1,1,0,1,44.9,4.2,77.6,1,4,0,68.1,3,1,MNC,Web Developer,72.72,Placed
S7412,7.95,ECE,1,1,1,0,0,25.8,7.4,46.3,0,4,2,64.5,2,1,MNC,Web Developer,68.74,Placed
S7413,9.63,Mechanical,3,0,1,1,0,33.1,8.3,67.4,1,4,0,72.3,2,1,MNC,Web Developer,82.2,Placed
S7414,5.84,IT,2,0,1,0,1,75.7,8.5,84.4,0,6,0,74.2,2,1,MNC,Software Engineer,67.88,Placed
S7415,6.93,Mechanical,2,0,1,0,0,72.5,7.6,73.5,1,2,0,56.2,1,1,Startup,Analyst,45.86,Placed
S7416,8.36,Mechanical,2,0,1,0,1,46.7,5.4,56.2,2,1,1,65.5,2,1,MNC,Web Developer,72.39,Placed
S7417,7.59,Mechanical,1,1,0,0,0,89.2,9.3,79.6,2,4,0,76.3,1,1,Startup,Analyst,43.54,Placed
S7418,6.8,Mechanical,2,1,0,0,1,13.4,7.0,87.2,0,1,1,41.1,2,0,Not Placed,Not Placed,0.0,Not Placed
S7419,8.69,CSE,2,1,1,1,1,54.3,5.6,47.9,0,6,0,85.9,4,1,MNC,Web Developer,78.52,Placed
S7420,9.69,Mechanical,2,1,0,0,1,80.3,4.2,55.2,1,6,0,72.8,2,1,MNC,Data Scientist,76.8,Placed
S7421,8.5,CSE,2,0,0,1,0,69.3,7.9,49.0,0,4,3,50.7,1,0,Not Placed,Not Placed,0.0,Not Placed
S7422,9.34,CSE,1,1,1,1,0,51.2,6.4,69.8,0,6,0,74.4,3,1,MNC,Analyst,74.13,Placed
S7423,9.5,CSE,2,1,1,0,0,38.6,4.4,95.4,0,2,0,42.5,2,1,MNC,Data Scientist,69.01,Placed
S7424,8.52,IT,2,1,1,1,0,69.8,9.9,75.4,1,5,1,98.9,3,1,MNC,Data Scientist,71.4,Placed
S7425,9.24,Civil,2,1,1,1,0,28.4,7.3,62.0,1,4,0,81.2,3,1,MNC,Analyst,78.04,Placed
S7426,7.89,Mechanical,3,1,1,0,0,78.5,4.3,56.2,1,6,0,72.3,2,1,MNC,Data Scientist,84.51,Placed
S7427,7.81,CSE,3,1,0,0,1,15.8,8.6,69.0,2,3,0,82.6,2,1,Mid-size,Data Scientist,53.15,Placed
S7428,5.8,ECE,3,1,1,0,0,9.6,9.8,43.9,3,3,1,94.2,2,1,Mid-size,Web Developer,65.18,Placed
S7429,8.52,Mechanical,3,0,1,0,1,17.1,7.5,40.8,0,6,1,68.8,2,1,Mid-size,Data Scientist,65.16,Placed
S7430,7.58,Mechanical,1,1,1,0,0,65.4,7.4,80.1,3,4,0,97.1,2,1,Mid-size,Web Developer,57.35,Placed
S7431,8.45,IT,2,1,0,0,0,5.5,5.6,98.7,3,4,0,77.1,1,1,Startup,Web Developer,41.65,Placed
S7432,8.86,EEE,1,1,0,0,1,56.0,7.8,91.1,0,6,0,71.9,2,1,MNC,Web Developer,89.4,Placed
S7433,5.48,Mechanical,3,1,1,0,0,14.8,5.1,81.3,1,6,1,78.9,2,0,Not Placed,Not Placed,0.0,Not Placed
S7434,9.09,CSE,2,1,0,0,1,56.9,4.6,68.3,3,1,0,70.8,2,1,Mid-size,Software Engineer,54.44,Placed
S7435,6.65,Mechanical,1,1,1,1,0,50.2,6.5,69.2,0,2,1,62.0,3,1,MNC,Software Engineer,85.27,Placed
S7436,5.78,ECE,1,1,1,1,1,46.3,9.0,40.4,1,4,0,96.5,4,1,Mid-size,Data Scientist,76.86,Placed
S7437,9.01,CSE,3,1,1,1,1,0.1,7.6,44.0,0,5,1,89.1,4,1,Mid-size,Data Scientist,52.19,Placed
S7438,8.13,ECE,3,0,1,1,0,30.8,5.8,91.7,0,2,1,48.2,2,0,Not Placed,Not Placed,0.0,Not Placed
S7439,7.88,Mechanical,3,1,1,0,1,99.8,4.3,76.7,1,2,0,59.9,3,1,Mid-size,Data Scientist,59.36,Placed
S7440,5.88,IT,3,1,1,0,1,59.1,5.8,83.9,1,5,0,77.7,3,1,Mid-size,Web Developer,58.47,Placed
S7441,7.63,CSE,1,1,0,0,0,72.7,7.5,77.4,2,2,0,61.7,1,1,Startup,Data Scientist,47.3,Placed
S7442,9.07,EEE,3,1,0,0,0,5.4,6.5,47.9,0,1,0,38.3,1,0,Not Placed,Not Placed,0.0,Not Placed
S7443,9.65,EEE,1,1,0,1,1,96.2,5.2,60.6,1,1,0,65.0,3,1,Top Tech,Analyst,99.44,Placed
S7444,5.3,IT,1,1,1,0,1,97.5,8.5,69.2,1,4,1,90.4,3,1,Top Tech,Software Engineer,97.72,Placed
S7445,5.58,ECE,2,0,0,1,1,52.1,8.6,60.5,1,5,1,82.7,2,1,Mid-size,Software Engineer,58.33,Placed
S7446,6.76,EEE,2,0,0,0,0,19.4,9.7,74.9,0,4,0,46.5,0,1,Startup,Software Engineer,44.21,Placed
S7447,9.14,IT,2,0,0,0,0,32.1,8.3,76.4,1,6,0,69.5,0,1,Startup,Analyst,46.64,Placed
S7448,8.72,ECE,2,0,0,1,0,45.6,5.1,74.2,1,5,3,61.4,1,1,Startup,Data Scientist,41.49,Placed
S7449,9.21,ECE,1,1,1,0,0,5.2,8.6,59.3,1,4,0,76.9,2,1,Mid-size,Software Engineer,49.37,Placed
S7450,8.6,EEE,2,1,0,0,0,32.9,8.8,55.1,0,4,0,54.8,1,1,Startup,Software Engineer,45.43,Placed
S7451,9.57,IT,3,1,1,0,0,46.3,9.1,71.3,1,5,0,85.8,2,1,Mid-size,Analyst,68.4,Placed
S7452,6.94,ECE,1,1,0,1,0,61.8,6.0,99.0,1,3,0,65.2,2,1,MNC,Web Developer,79.53,Placed
S7453,6.98,EEE,1,1,0,1,1,39.7,6.2,47.3,1,2,2,70.9,3,1,Mid-size,Web Developer,50.32,Placed
S7454,8.54,Civil,2,0,0,0,1,87.3,8.4,65.8,2,6,0,80.4,1,1,Startup,Software Engineer,45.05,Placed
S7455,6.43,Mechanical,1,1,0,0,0,49.8,8.5,95.4,2,5,1,82.9,1,1,Startup,Analyst,45.18,Placed
S7456,7.05,Mechanical,3,1,0,0,0,58.1,5.6,48.4,2,5,0,68.6,1,1,Startup,Software Engineer,47.08,Placed
S7457,9.5,Mechanical,3,1,1,0,0,15.5,4.0,74.0,0,2,0,45.3,2,0,Not Placed,Not Placed,0.0,Not Placed
S7458,6.38,Civil,1,1,1,0,0,47.6,9.3,82.7,1,2,0,65.5,2,1,MNC,Web Developer,78.27,Placed
S7459,8.49,EEE,3,1,1,0,0,85.9,10.0,48.1,2,2,0,77.5,2,1,Mid-size,Data Scientist,73.14,Placed
S7460,6.83,CSE,2,0,0,0,0,84.8,9.1,96.6,0,3,0,44.3,0,1,Startup,Software Engineer,41.55,Placed
S7461,9.81,EEE,2,1,0,0,0,18.7,5.2,98.5,0,5,0,50.7,1,1,Startup,Web Developer,40.46,Placed
S7462,6.93,Mechanical,1,0,1,1,0,17.2,7.8,81.5,0,6,0,75.5,2,1,Mid-size,Data Scientist,59.89,Placed
S7463,6.69,ECE,3,1,0,1,1,72.5,8.0,66.6,1,5,0,89.3,3,1,Mid-size,Data Scientist,60.1,Placed
S7464,5.14,EEE,3,1,1,1,1,24.9,8.4,49.2,2,6,0,119.8,4,1,MNC,Web Developer,82.48,Placed
S7465,8.8,ECE,3,0,1,0,0,96.2,8.2,46.5,0,4,0,53.7,1,1,Startup,Web Developer,48.16,Placed
S7466,9.79,Mechanical,3,1,0,1,1,94.7,7.7,40.9,0,4,0,75.9,3,1,Mid-size,Data Scientist,64.31,Placed
S7467,9.0,Civil,3,1,1,0,1,60.7,5.2,56.4,3,6,1,107.8,3,1,MNC,Web Developer,77.27,Placed
S7468,6.55,Civil,3,0,1,0,0,70.8,8.4,73.2,3,6,1,99.7,1,1,Startup,Web Developer,54.97,Placed
S7469,6.2,ECE,3,1,0,0,0,91.3,9.7,64.6,0,6,0,65.0,1,1,Startup,Web Developer,42.19,Placed
S7470,9.92,Mechanical,2,1,0,0,1,52.7,9.5,99.3,0,4,0,64.0,2,1,MNC,Software Engineer,65.71,Placed
S7471,7.19,ECE,2,1,1,0,1,40.4,5.3,98.6,3,6,0,110.7,3,1,MNC,Analyst,82.41,Placed
S7472,9.66,ECE,3,1,1,0,0,38.2,10.0,43.1,0,6,0,75.0,2,1,MNC,Software Engineer,68.09,Placed
S7473,8.2,CSE,1,0,0,1,1,91.1,7.9,51.1,2,4,0,84.5,2,1,Mid-size,Data Scientist,55.67,Placed
S7474,5.18,Civil,3,1,1,0,0,43.0,6.1,84.6,2,6,1,89.0,2,1,MNC,Data Scientist,75.21,Placed
S7475,8.43,CSE,3,0,1,1,1,19.8,5.7,57.7,0,4,0,65.8,3,1,Mid-size,Web Developer,48.38,Placed
S7476,7.9,ECE,1,0,1,1,1,52.7,4.1,65.3,1,6,0,79.7,3,1,MNC,Web Developer,82.03,Placed
S7477,6.65,Civil,1,1,0,1,0,78.0,9.0,83.5,1,3,1,68.2,2,1,MNC,Analyst,90.08,Placed
S7478,6.94,CSE,1,1,0,1,1,26.1,9.3,42.5,0,3,0,76.1,3,1,Mid-size,Web Developer,65.85,Placed
S7479,9.87,CSE,2,1,0,0,1,89.8,8.5,98.3,1,3,0,71.6,2,1,MNC,Software Engineer,91.55,Placed
S7480,7.31,IT,3,1,0,1,0,47.6,7.8,68.3,1,3,2,71.3,2,0,Not Placed,Not Placed,0.0,Not Placed
S7481,9.22,Mechanical,3,0,1,0,0,70.1,4.4,92.4,0,3,0,33.5,1,1,Startup,Web Developer,47.83,Placed
S7482,9.44,IT,2,1,1,0,1,31.9,4.3,56.7,1,3,0,66.3,3,1,MNC,Analyst,80.12,Placed
S7483,6.43,IT,2,1,1,0,0,90.1,5.1,50.5,1,4,0,66.9,2,1,Mid-size,Data Scientist,68.47,Placed
S7484,5.22,CSE,3,0,1,0,0,55.4,4.0,65.9,0,2,0,35.0,1,0,Not Placed,Not Placed,0.0,Not Placed
S7485,5.9,Mechanical,2,1,1,1,1,70.8,5.4,96.8,2,4,1,91.6,4,1,Mid-size,Analyst,62.41,Placed
S7486,6.12,ECE,3,0,1,0,0,38.4,7.4,43.2,1,6,1,72.2,1,0,Not Placed,Not Placed,0.0,Not Placed
S7487,7.48,CSE,2,0,0,1,1,72.1,5.8,50.3,0,6,1,63.4,2,1,Mid-size,Web Developer,50.7,Placed
S7488,9.08,CSE,1,1,1,1,1,28.7,5.8,45.2,1,5,0,88.5,4,1,Mid-size,Software Engineer,57.54,Placed
S7489,8.84,Mechanical,3,0,0,0,0,96.4,9.5,96.9,3,3,0,76.3,0,1,Startup,Analyst,44.87,Placed
S7490,9.69,IT,2,1,1,0,0,21.0,8.6,44.9,2,3,0,82.7,2,1,Mid-size,Analyst,75.15,Placed
S7491,8.46,IT,1,1,1,0,0,21.7,6.0,82.1,0,6,0,64.5,2,1,MNC,Analyst,76.45,Placed
S7492,9.06,EEE,2,1,0,0,1,42.4,4.5,56.6,1,6,1,71.2,2,1,Mid-size,Analyst,55.81,Placed
